50 170
255,255,252 252,250,250 244,240,246 243,236,249 251,241,255 255,248,255 255,252,254 253,254,244 250,255,237 227,242,210 233,253,218 244,255,238 240,255,246 230,250,251 230,246,255 219,235,255 213,251,255 211,245,255 197,228,255 176,201,255 156,175,255 140,153,255 122,130,254 107,110,248 88,92,234 82,88,225 84,91,218 99,112,222 127,145,236 152,175,250 167,193,253 170,198,252 198,208,248 221,230,255 229,235,255 234,238,255 253,253,255 255,254,249 255,250,236 255,255,238 255,253,227 255,255,227 255,253,227 255,248,226 255,246,230 255,247,237 253,243,236 246,237,233 255,237,224 255,239,226 255,243,231 255,246,238 255,250,243 255,250,248 255,250,251 255,250,253 253,250,255 242,248,255 233,246,255 226,246,255 222,247,255 215,246,255 208,239,255 199,233,255 189,232,255 195,234,255 206,237,255 216,238,255 222,234,255 219,225,255 213,211,253 206,202,243 190,188,234 166,167,225 167,173,248 121,134,232 88,109,231 47,74,219 32,62,227 44,75,250 45,91,233 37,88,235 23,82,238 6,71,239 0,70,247 0,64,242 2,66,244 22,76,247 74,113,255 82,112,255 95,116,255 92,110,241 70,92,218 59,84,210 56,88,213 49,84,211 60,77,198 60,77,198 62,77,200 72,84,208 95,105,229 123,131,254 145,154,255 159,167,255 170,181,255 186,201,255 206,224,255 217,241,255 220,249,255 220,253,246 223,255,240 227,255,240 242,243,223 163,164,144 131,132,112 138,139,119 135,133,115 131,128,113 145,142,128 145,139,128 164,156,149 185,173,171 209,197,197 225,211,215 234,217,226 242,225,236 254,236,249 255,245,255 255,255,241 255,250,235 252,247,232 253,245,232 255,248,239 255,254,250 255,253,255 255,245,253 255,247,255 255,234,255 255,235,255 255,231,255 220,189,250 151,117,187 55,22,97 21,0,64 3,3,3 1,1,1 2,2,2 4,4,4 0,0,0 4,4,4 0,0,0 190,190,190 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 242,242,242 242,242,242
254,249,246 247,242,241 240,234,239 241,233,244 245,238,251 251,247,255 254,253,255 252,255,248 245,255,235 238,255,222 240,255,221 243,255,228 245,255,235 246,255,245 245,255,251 232,242,242 254,255,218 255,255,226 255,255,236 246,246,240 236,231,246 234,225,255 237,225,255 241,224,255 244,226,255 234,217,255 226,211,255 226,214,255 237,227,255 245,239,255 248,244,255 245,243,249 236,232,255 247,242,255 249,244,255 253,246,255 255,250,255 255,249,255 255,246,244 255,250,244 255,255,247 255,255,246 255,249,240 255,242,236 255,243,240 255,249,250 255,253,255 255,251,255 255,239,255 255,240,255 255,243,255 255,246,255 255,250,255 255,251,255 255,253,255 255,254,254 255,253,248 255,253,245 251,253,241 246,253,238 250,255,241 251,255,242 250,255,241 250,255,241 244,255,242 245,255,239 246,252,233 255,252,231 255,254,232 255,255,237 255,255,240 255,255,247 255,250,255 239,240,255 221,233,255 115,140,234 55,91,221 26,72,237 4,56,247 0,54,255 16,63,215 17,69,223 24,85,243 8,77,240 3,76,244 0,63,237 5,73,250 16,76,254 28,74,252 32,66,243 39,66,240 41,68,236 37,68,231 49,86,244 67,111,255 70,120,255 95,135,255 80,118,255 56,95,255 40,77,251 34,69,233 37,69,222 40,71,210 46,75,196 63,90,194 66,94,178 77,103,169 97,123,170 125,153,184 155,182,202 178,205,215 188,217,222 174,207,253 134,167,213 134,168,211 152,185,224 173,205,240 182,213,244 208,241,255 214,245,255 216,247,255 221,249,255 218,245,255 208,235,255 199,223,253 200,222,255 213,235,255 225,247,255 216,253,245 217,252,248 223,255,255 223,253,255 205,233,255 200,223,255 203,222,255 197,213,255 187,200,255 184,194,255 175,182,255 139,144,223 102,107,182 90,94,165 39,41,111 0,0,61 3,3,3 0,0,0 4,4,4 3,3,3 0,0,0 3,3,3 0,0,0 210,210,210 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 251,251,251 255,255,255 250,250,250 250,250,250
255,249,242 252,245,242 247,240,243 247,239,249 250,244,255 250,249,255 250,253,255 249,255,251 237,249,231 249,255,237 247,255,231 239,254,222 243,255,227 249,255,237 255,255,245 255,255,248 255,255,212 255,255,218 255,255,228 255,255,234 255,255,241 254,249,240 250,245,244 250,244,249 246,238,249 242,233,246 239,230,243 242,232,244 249,241,248 255,249,252 255,252,254 255,253,253 246,241,255 240,235,255 243,237,255 246,240,255 243,239,255 248,243,255 254,250,255 251,248,255 246,242,248 254,250,255 255,253,255 255,252,255 255,251,255 248,240,251 230,221,234 214,205,218 227,235,255 231,238,255 234,241,255 238,245,255 244,250,255 250,252,255 251,254,255 255,255,255 255,255,251 255,255,248 255,255,245 255,255,240 255,255,236 255,255,233 255,251,226 252,243,216 255,255,232 255,255,231 255,255,229 255,255,229 255,255,227 255,255,223 255,253,221 255,247,224 228,232,226 210,227,246 192,225,255 76,124,212 20,83,211 9,84,247 0,73,255 0,71,255 23,82,252 11,73,243 13,84,252 0,74,243 0,82,252 0,73,248 0,82,255 0,68,255 0,58,255 1,54,255 14,63,255 23,71,255 16,68,255 10,71,255 5,73,250 0,65,237 0,57,239 10,75,250 42,106,255 74,139,255 97,161,255 106,169,255 108,169,255 110,167,255 96,149,230 90,137,211 78,120,191 72,105,178 71,97,173 72,94,172 72,91,172 72,89,170 31,82,228 22,72,214 32,85,219 39,93,218 71,125,239 79,134,238 104,161,252 110,169,249 114,173,245 126,185,254 140,198,255 141,200,255 133,192,254 127,185,250 128,186,251 132,190,255 158,220,255 135,195,241 130,190,244 134,194,255 131,188,255 126,181,255 109,161,255 78,130,231 67,116,218 61,112,206 46,96,178 43,92,160 85,132,186 149,198,238 27,77,107 0,0,22 3,3,3 0,0,0 6,6,6 2,2,2 0,0,0 3,3,3 0,0,0 225,225,225 254,254,254 253,253,253 251,251,251 250,250,250 250,250,250 251,251,251 253,253,253 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 254,254,254 250,250,250 251,251,251 255,255,255 255,255,255 255,255,255
255,255,247 255,255,248 255,252,252 255,251,255 254,251,255 250,251,255 247,251,255 243,251,250 242,253,243 250,255,244 244,255,234 248,255,235 255,255,240 254,254,236 246,243,229 255,255,245 254,255,247 247,251,240 241,248,235 243,253,237 243,255,237 240,255,234 242,255,238 244,255,242 243,255,244 241,255,245 240,254,248 241,251,251 242,250,255 245,248,255 248,248,255 248,247,255 247,247,255 235,236,250 244,245,255 248,251,255 241,247,255 242,251,255 243,253,255 236,246,255 239,250,255 242,253,255 243,254,255 243,252,255 246,253,255 246,253,255 245,250,255 238,243,252 226,255,255 227,255,255 228,255,255 230,255,255 234,255,255 235,254,255 237,252,255 238,250,252 238,243,246 248,250,251 254,252,252 255,249,250 255,250,250 255,254,254 255,253,254 255,249,250 255,246,254 255,246,252 255,246,250 255,248,249 255,252,250 255,255,251 255,255,251 249,255,253 237,255,255 203,234,255 183,229,255 77,136,215 23,94,205 5,85,226 0,71,235 0,80,255 4,68,246 0,64,237 5,83,250 0,73,237 0,81,241 0,71,238 0,83,255 0,69,255 0,71,255 0,58,255 0,58,255 0,62,255 0,62,255 0,71,255 0,80,255 0,76,247 40,112,213 36,109,207 31,102,199 27,97,190 25,96,184 30,99,186 46,111,196 60,120,209 95,152,243 118,169,255 143,187,255 153,192,255 146,179,255 130,159,255 118,143,255 111,135,255 65,109,255 59,104,255 54,100,248 30,77,215 47,95,221 37,84,199 45,93,198 45,93,188 45,93,181 53,101,183 57,105,187 55,102,184 47,93,177 44,89,176 50,94,183 56,100,191 59,94,191 50,87,185 60,99,198 62,103,206 41,86,191 37,84,189 45,94,196 37,88,184 46,98,181 67,119,189 111,163,216 166,218,255 190,241,255 200,250,255 2,50,44 0,30,21 3,3,3 0,0,0 6,6,6 2,2,2 0,0,0 3,3,3 0,0,0 233,233,233 255,255,255 252,252,252 247,247,247 244,244,244 244,244,244 247,247,247 252,252,252 255,255,255 255,255,255 252,252,252 251,251,251 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255
255,255,242 255,255,245 255,255,250 255,254,255 255,254,255 251,253,255 250,253,255 248,255,255 247,255,254 249,255,251 252,255,248 255,255,247 255,255,247 255,255,247 255,255,248 255,254,250 243,246,255 243,247,255 242,251,255 239,254,255 235,255,250 231,255,241 230,255,235 227,255,231 230,255,235 232,255,240 233,255,246 234,255,254 237,253,255 237,248,255 230,238,255 223,229,255 239,246,239 238,246,239 242,252,246 246,255,252 243,255,254 235,254,251 233,254,251 236,255,255 235,255,255 236,255,255 236,255,255 233,254,251 232,251,248 234,251,248 238,255,251 243,255,254 234,255,254 236,255,254 234,255,252 232,255,251 236,255,255 239,255,255 241,255,255 238,250,254 244,254,255 238,246,253 234,241,250 242,246,255 250,252,255 250,251,255 247,247,255 245,245,255 247,243,255 248,243,255 249,244,255 250,245,255 251,248,255 249,248,255 244,248,255 238,248,255 229,246,255 223,247,255 205,237,255 166,203,255 107,149,232 57,102,207 35,82,204 34,82,214 26,74,222 26,79,223 24,85,219 20,89,216 17,94,217 15,95,220 9,86,219 1,74,220 8,74,233 11,72,242 20,77,252 23,83,255 17,82,245 6,79,230 4,85,224 10,95,227 186,241,255 181,234,254 166,218,248 144,194,236 123,169,227 99,141,216 71,112,204 50,90,196 46,84,202 40,79,207 38,78,214 45,86,225 63,105,248 89,133,255 116,162,255 133,179,255 180,208,255 182,209,255 183,210,255 193,218,255 197,221,255 184,206,255 176,197,249 187,207,255 161,178,227 160,174,226 159,170,228 158,167,231 155,161,232 147,151,229 134,136,220 124,125,211 144,130,235 156,145,247 165,161,255 163,164,255 152,160,243 150,163,237 160,178,243 172,193,248 210,232,255 220,241,255 217,235,255 239,252,255 242,251,255 238,243,242 40,41,37 10,8,0 0,0,0 5,5,5 4,4,4 9,9,9 2,2,2 0,0,0 8,8,8 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,244 255,255,244 255,255,248 255,253,249 251,250,252 244,247,251 242,246,251 240,243,251 247,251,255 248,251,255 252,251,253 254,251,253 255,251,252 255,250,252 255,249,253 255,249,253 241,228,255 241,232,255 244,240,255 248,248,255 247,254,255 245,255,248 244,255,242 240,255,237 237,255,233 238,255,236 239,255,242 240,254,248 244,253,255 245,248,255 240,241,255 234,233,255 255,255,240 249,255,236 243,255,233 245,255,237 243,255,241 238,255,240 237,255,243 238,255,247 235,255,247 235,255,247 235,255,247 236,255,245 237,255,243 239,255,243 242,255,243 244,255,245 250,252,252 250,255,254 249,254,253 246,251,250 245,250,251 248,253,254 245,253,253 239,249,249 243,255,255 239,251,251 237,251,250 238,253,255 237,252,254 232,250,251 231,249,250 233,251,252 243,246,254 247,249,255 250,252,255 249,250,255 242,245,255 240,243,255 243,246,255 248,252,255 238,244,255 234,239,254 231,235,255 232,232,255 227,224,255 217,209,255 210,197,255 207,192,255 164,178,255 166,183,255 164,188,255 160,192,255 159,196,255 157,198,255 150,191,255 143,180,255 130,164,254 117,147,248 100,130,235 86,118,218 77,114,206 82,127,208 106,157,227 131,184,247 236,251,237 237,253,242 236,249,251 227,242,255 221,236,255 215,230,255 200,218,255 186,206,255 156,180,255 132,162,255 97,134,232 64,106,205 40,89,187 31,85,180 30,89,182 32,94,184 105,121,150 127,144,171 162,176,198 203,216,232 234,244,254 238,247,251 240,245,246 253,255,255 245,244,246 246,242,248 247,240,253 250,241,255 252,240,255 246,234,255 236,222,255 228,213,255 230,205,255 239,217,255 249,230,255 245,233,255 234,229,255 229,227,249 232,235,250 239,244,253 251,253,255 255,253,255 255,249,255 255,248,255 255,242,255 255,246,255 197,160,180 209,170,192 125,125,125 112,112,112 67,67,67 36,36,36 1,1,1 0,0,0 24,24,24 228,228,228 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,245 255,255,247 255,255,247 254,254,248 250,251,249 245,247,248 241,244,249 239,241,249 247,248,255 249,248,255 251,247,255 255,247,255 255,246,255 255,246,255 255,246,255 255,246,255 249,221,251 254,226,255 255,236,255 255,244,255 255,252,255 255,254,254 255,255,248 255,255,245 255,255,241 255,255,240 255,255,242 255,255,247 255,255,251 255,254,251 255,249,251 255,246,250 255,255,234 247,249,227 241,244,222 244,249,228 248,255,239 249,255,243 249,255,246 247,255,247 244,255,246 243,255,245 243,255,245 246,255,246 249,255,246 249,255,246 249,255,243 248,255,242 255,249,255 255,251,255 255,252,255 255,250,255 255,249,252 255,252,253 255,254,253 252,254,248 248,255,246 248,255,246 248,255,247 246,255,245 236,255,236 229,250,228 231,252,230 238,255,237 245,255,225 253,255,235 253,255,241 251,255,243 238,246,236 235,242,235 243,249,244 253,255,252 255,255,252 255,252,249 255,246,246 255,246,254 255,247,255 255,239,255 255,227,255 255,220,255 247,234,255 249,237,255 248,241,255 244,242,254 244,246,254 245,248,255 241,245,255 233,237,255 235,239,255 236,239,255 235,240,255 234,239,255 226,236,255 220,235,251 226,244,251 236,255,255 255,252,255 255,252,255 255,252,255 255,251,254 255,254,254 251,255,255 244,254,254 231,248,251 219,241,247 220,249,255 221,254,255 216,253,255 195,237,255 161,205,234 126,172,203 104,151,183 98,115,154 95,114,149 107,123,152 151,165,187 206,219,233 232,242,249 232,240,239 235,242,235 249,255,243 248,255,242 250,254,242 250,255,245 251,255,247 246,252,247 238,245,242 232,238,237 242,246,227 249,253,234 253,255,242 251,255,244 245,255,240 236,251,237 235,249,237 237,250,242 234,242,241 246,249,254 247,243,254 251,239,255 252,231,255 255,243,255 255,226,255 255,240,255 248,248,248 255,255,255 249,249,249 255,255,255 247,247,247 217,217,217 179,179,179 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,247 255,255,247 255,255,248 255,255,250 254,255,251 253,254,252 252,251,253 252,251,255 251,248,255 251,247,255 253,246,255 255,245,255 255,245,255 255,246,255 255,246,255 255,245,255 255,232,251 255,235,254 255,239,255 255,243,255 255,246,255 255,247,255 255,246,255 255,246,253 255,250,254 255,249,251 255,250,248 255,254,250 255,255,249 255,255,247 255,254,245 255,255,247 250,241,232 247,240,231 249,241,234 254,248,241 255,255,250 255,255,252 255,255,251 255,251,250 255,253,252 253,251,250 252,250,249 254,252,251 255,255,254 255,254,253 254,250,249 250,246,245 255,248,248 255,254,254 255,255,252 255,253,250 255,252,247 255,254,247 255,255,248 255,255,247 255,255,242 255,255,243 255,255,242 255,255,241 253,255,234 246,250,225 249,253,228 255,255,235 248,255,223 254,255,232 253,255,237 248,255,239 235,248,234 232,243,233 237,251,240 248,255,248 250,255,245 254,255,243 255,255,242 255,255,242 255,253,241 255,244,238 255,242,241 255,245,246 255,247,248 255,250,249 255,252,246 255,250,241 255,252,240 255,255,242 255,255,242 255,251,241 255,253,246 255,251,246 251,248,243 250,247,242 250,249,239 251,251,237 255,255,238 255,255,240 255,239,255 255,243,255 255,244,255 255,245,247 255,249,240 255,255,238 255,255,233 254,255,226 255,255,230 253,255,231 241,255,225 231,244,222 227,240,226 230,242,236 238,248,248 242,253,255 206,225,255 186,205,255 168,184,237 184,199,245 225,239,255 236,249,255 239,249,255 236,246,255 244,255,255 246,255,255 244,255,252 241,255,249 240,255,249 237,255,248 234,252,245 229,250,242 233,255,210 234,255,216 237,255,224 238,255,230 235,255,236 231,253,241 227,248,246 227,245,252 232,245,255 235,245,255 238,244,255 246,250,255 249,248,255 250,246,255 251,245,255 243,235,252 236,236,236 248,248,248 231,231,231 255,255,255 255,255,255 255,255,255 238,238,238 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254
252,252,252 253,254,252 254,255,251 255,255,251 255,255,251 255,255,251 255,255,252 255,254,255 255,251,255 255,249,255 255,249,255 255,248,255 255,248,255 255,249,255 255,249,255 253,250,255 255,246,255 255,246,255 255,245,255 255,244,255 255,243,255 255,242,255 254,241,255 252,243,255 253,244,255 250,242,255 250,244,255 255,250,255 255,252,253 255,251,246 255,252,245 255,255,248 255,246,254 255,249,255 255,251,255 255,251,255 255,250,255 255,249,255 255,248,255 255,246,255 255,248,255 255,247,255 255,246,255 255,248,255 255,249,255 255,247,255 253,241,253 246,236,248 238,247,226 245,254,234 250,255,237 247,253,234 248,252,233 253,254,238 255,255,242 255,255,243 255,255,245 255,255,245 255,255,245 255,255,248 255,255,247 255,251,243 255,251,244 255,254,248 246,255,247 247,255,250 245,255,253 239,251,253 234,246,252 231,245,251 233,250,253 235,255,253 226,250,238 231,255,236 238,255,238 242,255,237 238,255,232 237,255,231 244,255,238 248,255,242 255,253,252 255,255,254 255,255,252 255,253,250 255,252,249 255,255,251 255,255,251 255,255,248 255,255,248 249,255,244 233,241,230 229,237,226 236,244,233 250,255,245 255,255,249 255,255,249 255,248,255 255,249,255 255,250,255 255,245,255 255,245,255 255,250,255 255,252,255 255,251,255 255,245,249 255,248,250 255,251,254 255,253,254 255,253,254 255,252,254 255,249,251 255,247,249 225,240,255 233,246,255 232,243,255 234,242,255 243,247,255 241,242,255 240,238,255 252,246,255 255,249,255 255,248,255 253,245,255 249,243,255 249,244,255 249,247,255 248,249,255 248,248,255 250,255,231 248,255,234 247,255,238 248,255,246 248,253,255 249,250,255 249,247,255 248,244,255 250,246,255 247,242,255 243,241,255 253,251,255 253,255,255 248,250,244 255,255,245 237,243,224 222,222,222 253,253,253 252,252,252 255,255,255 248,248,248 247,247,247 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254
249,251,255 249,252,255 252,254,255 254,255,251 255,255,249 255,255,247 255,255,247 255,254,249 255,253,253 255,252,255 255,251,255 255,252,255 254,252,255 252,253,255 250,254,255 249,254,255 255,254,255 255,252,255 252,250,255 249,248,255 247,247,255 247,247,255 246,248,255 245,249,255 245,249,255 241,246,255 243,249,255 248,254,255 248,255,255 246,252,251 247,254,249 251,255,252 252,249,255 255,250,255 253,248,255 248,241,254 248,239,252 253,243,255 255,248,255 255,250,255 255,248,255 255,247,255 255,247,255 255,248,255 255,248,255 254,244,255 250,240,255 245,238,253 235,251,227 240,255,232 242,255,235 243,255,235 244,254,237 250,255,242 255,255,247 255,255,246 255,255,251 255,251,248 255,249,250 255,252,255 255,252,255 255,250,255 255,249,255 255,250,255 243,252,255 242,251,255 240,246,255 239,244,255 240,244,255 239,246,255 239,248,255 237,251,255 238,255,254 229,253,241 225,253,234 223,255,235 222,255,237 216,252,235 212,249,233 212,248,234 231,249,248 240,253,255 242,252,255 242,247,255 244,244,255 246,246,255 247,249,255 242,249,252 238,249,247 231,247,240 225,244,235 228,246,239 239,253,251 244,255,255 242,247,255 233,234,248 253,255,252 253,255,255 253,253,255 251,245,255 249,238,255 251,234,255 251,230,255 251,226,255 255,231,255 255,230,255 255,231,255 255,233,255 255,237,255 255,243,255 255,248,255 255,251,255 239,252,236 250,255,247 253,255,247 255,255,248 255,255,249 255,254,252 255,249,252 255,250,255 255,238,252 255,234,252 255,227,252 248,223,251 245,221,253 246,222,255 244,223,255 246,225,255 255,253,255 255,250,254 255,246,254 255,243,255 255,241,255 255,241,255 255,241,255 255,241,255 255,240,255 255,239,253 255,242,250 255,253,250 255,252,241 250,249,229 255,255,236 253,255,228 246,246,246 255,255,255 255,255,255 247,247,247 237,237,237 245,245,245 255,255,255 255,255,255 255,255,255 252,252,252 249,249,249 249,249,249 252,252,252 252,252,252 249,249,249 246,246,246 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
246,249,255 249,251,255 250,253,255 254,255,253 255,255,248 255,255,245 255,255,242 255,254,243 255,255,249 255,255,252 255,254,255 255,255,255 253,255,255 250,255,254 248,255,252 246,255,251 252,255,244 250,255,244 251,255,246 249,255,247 249,255,250 247,255,251 246,255,254 244,255,254 243,255,254 239,252,250 241,255,251 246,255,254 246,255,252 242,253,245 243,254,246 250,255,251 237,246,255 237,246,255 235,241,252 231,236,245 234,237,242 246,245,249 252,249,251 252,247,249 255,250,251 255,251,254 255,253,255 255,252,255 253,251,255 249,248,255 247,249,255 246,248,255 244,253,250 248,255,252 248,255,252 246,253,250 248,255,252 250,255,255 250,255,255 248,253,254 251,255,255 247,250,254 246,249,253 250,253,255 251,254,255 251,254,255 250,253,255 253,252,255 246,252,255 247,249,255 247,247,255 251,245,255 255,246,255 255,247,255 255,247,255 255,246,254 255,253,254 250,249,245 242,249,242 243,254,251 241,255,255 236,255,255 229,251,255 225,248,255 230,254,246 238,255,253 243,255,255 247,251,255 247,246,255 251,248,255 250,250,255 247,251,255 246,255,254 244,255,249 240,255,245 236,253,244 241,254,252 248,253,255 251,249,255 248,242,255 240,244,233 247,250,241 253,254,250 253,253,253 251,251,255 253,251,255 253,249,255 253,248,255 251,248,255 251,248,255 251,249,255 249,247,255 247,247,255 245,247,255 245,248,255 245,249,254 246,255,240 247,255,239 237,249,227 238,244,225 255,255,241 255,255,247 255,249,243 255,248,246 255,253,254 255,251,255 255,250,255 255,247,255 255,242,253 249,239,251 247,239,250 245,239,250 255,249,255 255,249,255 255,250,255 255,251,255 255,252,255 255,253,253 255,253,249 255,255,246 255,252,241 255,254,243 255,255,247 255,255,247 254,255,247 250,255,248 242,250,243 250,255,251 249,249,249 250,250,250 251,251,251 248,248,248 255,255,255 255,255,255 255,255,255 244,244,244 255,255,255 252,252,252 249,249,249 249,249,249 252,252,252 253,253,253 250,250,250 246,246,246 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253
244,248,255 246,249,255 250,252,255 255,255,255 255,255,249 255,255,245 255,255,243 255,255,244 255,255,246 255,255,248 255,254,251 255,255,251 250,255,251 247,255,250 243,255,248 242,255,247 254,255,232 254,255,234 255,255,236 255,255,237 253,255,237 251,255,237 248,255,236 245,255,235 238,254,230 234,250,227 238,253,232 247,255,241 245,255,239 236,246,230 236,245,232 247,254,241 236,255,255 235,254,255 232,248,254 231,244,246 235,246,244 242,249,246 238,242,237 229,231,225 251,252,243 254,254,248 255,255,251 253,255,252 249,255,253 246,254,253 246,255,255 244,255,255 252,247,255 250,248,255 247,245,255 245,243,255 247,247,255 248,251,255 246,250,255 238,245,254 243,253,255 239,251,255 238,253,255 241,255,255 238,255,255 235,254,251 234,255,252 237,255,255 249,253,242 252,253,244 255,252,249 255,250,252 255,248,253 255,246,252 255,246,251 255,246,250 255,246,247 255,248,248 255,251,254 255,251,255 254,244,255 241,234,255 236,232,255 237,236,255 234,255,237 242,255,247 248,255,252 253,253,255 254,248,255 255,248,255 255,249,255 254,252,252 239,245,234 247,255,240 250,255,242 250,255,245 250,254,248 252,248,254 247,235,253 240,224,248 242,237,234 249,246,241 255,255,243 252,255,237 248,255,231 245,255,228 244,255,225 238,255,222 238,255,225 238,255,230 235,255,236 236,255,242 232,255,249 232,255,254 229,255,255 228,255,255 222,249,246 233,255,255 235,255,254 235,251,250 244,255,253 246,252,251 246,249,247 254,255,251 248,248,242 251,252,242 253,255,245 251,255,244 249,255,241 243,255,237 238,255,234 236,255,231 237,244,255 239,247,255 243,252,255 247,255,251 246,255,242 247,255,234 247,255,227 246,255,224 250,255,228 241,255,228 233,255,227 232,253,238 225,246,243 234,255,255 215,236,251 230,252,255 255,255,255 254,254,254 255,255,255 238,238,238 245,245,245 254,254,254 248,248,248 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 253,253,253 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 249,249,249
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 238,238,238 245,245,245 255,255,255 246,246,246 238,238,238 244,244,244 251,251,251 255,255,255 254,254,254 253,253,253 252,252,252 250,250,250 245,245,245 239,239,239 234,234,234 246,246,246 255,255,255 252,252,252 247,247,247 254,254,254 255,255,255 252,252,252 255,255,255 253,255,255 253,255,255 253,255,255 253,255,255 253,255,255 253,255,255 253,255,255 253,255,255 253,255,255 248,250,250 248,250,250 252,254,254 253,255,255 253,255,255 253,255,255 253,255,255 254,253,255 255,254,255 255,254,255 255,254,255 254,253,255 252,251,253 250,249,251 248,247,249 251,250,252 252,251,253 254,253,255 255,254,255 255,254,255 254,253,255 252,251,253 251,250,252 251,251,251 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 254,254,254 250,250,250 247,247,247 250,250,250 255,255,255 255,255,255 248,248,248 241,241,241 242,242,242 251,251,251 255,255,255 252,252,252 252,252,252 255,255,255 254,254,254 246,246,246 247,247,247 252,252,252 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 253,253,253 255,255,255 253,253,253 252,252,252 252,252,252 248,248,248 245,245,245 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 251,251,251 250,250,250 249,249,249 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 234,234,234 231,231,231 245,245,245 255,255,255 254,254,254 251,251,251 255,255,255 254,254,254 249,249,249 245,245,245 247,247,247 252,252,252 255,255,255 254,254,254 251,251,251 233,233,233 233,233,233
