50 170
255,250,253 255,254,253 250,254,248 242,255,247 241,255,252 243,255,255 246,249,255 249,242,255 239,226,234 255,245,242 255,251,238 255,255,241 243,253,253 222,242,255 147,171,223 99,128,197 47,69,198 48,74,218 54,81,245 55,81,252 64,86,242 80,93,209 224,229,255 248,245,255 255,254,239 255,255,237 255,254,249 252,251,255 247,249,255 248,250,255 251,252,250 255,254,240 195,246,248 97,136,214 37,67,238 17,57,255 0,52,255 0,63,255 0,62,255 1,62,255 18,71,212 160,209,255 216,255,255 237,255,255 231,226,255 246,232,255 255,250,251 231,241,199 196,207,255 206,216,255 220,228,255 228,238,255 227,237,255 214,225,255 195,209,255 181,194,255 129,144,236 82,97,207 35,52,179 19,36,187 20,33,215 14,20,239 3,1,254 0,0,250 18,0,253 24,3,255 33,12,255 12,1,218 39,39,193 154,166,244 237,252,255 241,248,241 255,248,248 255,243,251 255,253,255 245,246,242 245,254,255 226,239,255 224,235,255 183,195,249 26,62,255 29,62,255 34,63,255 39,64,255 40,64,255 40,65,255 35,66,255 30,68,255 14,61,243 13,64,234 30,82,229 39,85,203 134,171,255 204,231,255 226,243,255 241,253,255 240,248,248 251,255,255 249,250,248 250,245,246 255,252,255 234,231,255 228,234,255 176,191,255 67,95,196 50,88,214 37,81,226 33,76,233 36,74,236 42,74,234 50,75,231 56,76,231 50,102,209 41,82,208 51,77,225 67,78,236 74,78,221 141,145,247 225,236,255 236,254,247 244,255,225 251,255,224 254,255,235 255,254,246 254,250,249 247,248,239 240,246,223 232,244,208 251,251,251 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 254,254,254 254,254,254 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 247,247,247 246,246,246 244,244,244 243,243,243 244,244,244 248,248,248 252,252,252 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 248,248,248 237,237,237 242,242,242 255,255,255 255,255,255 255,255,255
255,250,250 255,254,251 253,254,250 241,251,245 236,250,249 239,250,255 243,248,255 247,244,255 247,238,248 255,255,252 255,255,245 255,255,245 247,252,250 233,246,255 210,227,255 201,221,255 200,218,255 176,196,255 141,162,255 97,119,238 86,106,215 99,115,192 208,217,254 247,252,251 255,255,236 255,255,237 255,254,249 254,250,255 252,249,255 253,249,255 255,251,250 255,253,242 187,241,252 98,143,224 24,63,231 8,58,255 0,53,255 0,66,255 0,64,255 0,63,255 2,63,243 90,141,255 153,188,255 180,191,255 172,164,255 203,193,255 212,216,244 216,237,212 248,255,255 248,254,255 243,247,255 241,243,253 238,243,244 237,248,240 237,249,243 236,247,255 229,240,255 228,243,255 210,231,255 159,185,251 87,110,209 30,43,195 16,15,225 26,14,255 28,14,255 0,0,243 5,1,255 6,4,248 19,19,221 84,92,211 219,228,255 245,245,245 255,250,252 255,243,247 255,255,244 234,252,223 239,255,247 235,243,255 221,221,255 235,234,255 81,114,254 84,113,252 89,114,248 96,115,244 99,114,240 99,115,238 95,116,238 91,115,239 81,113,232 79,116,226 92,130,224 106,139,212 190,218,255 210,229,250 244,255,255 251,255,249 239,246,255 250,253,255 250,249,251 250,245,246 255,253,255 244,238,249 232,234,255 228,237,255 145,166,228 132,162,241 121,157,251 116,154,255 115,152,255 120,151,254 124,151,249 126,150,246 127,174,230 124,161,235 128,151,250 151,160,255 146,148,250 201,203,255 235,241,255 236,248,236 238,249,217 250,255,225 255,255,240 255,251,252 255,247,255 252,249,251 250,251,241 245,252,231 251,251,251 252,252,252 253,253,253 253,253,253 254,254,254 253,253,253 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 249,249,249 248,248,248 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 250,250,250 247,247,247 245,245,245 246,246,246 249,249,249 253,253,253 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 247,247,247 251,251,251 255,255,255 254,254,254 254,254,254
255,248,244 255,253,250 255,254,250 242,248,247 233,244,248 236,246,255 243,250,255 250,251,255 246,242,248 255,255,252 255,253,244 252,250,239 247,249,243 234,240,245 233,243,255 237,248,255 216,235,242 218,239,255 223,242,255 210,230,255 212,233,255 213,233,255 233,252,255 248,255,242 252,255,230 255,255,234 255,255,247 255,250,255 255,248,255 255,248,255 255,249,252 255,251,246 194,241,255 115,154,228 33,70,216 19,69,251 0,65,245 0,77,251 0,73,254 0,67,255 16,71,255 0,20,204 0,10,185 29,24,209 37,20,208 45,32,188 76,83,170 215,242,255 255,255,227 255,255,236 255,255,247 255,255,251 255,255,247 255,255,241 255,255,243 255,250,253 240,228,250 235,231,255 230,239,253 227,248,255 219,245,255 179,195,255 90,89,239 5,0,190 0,0,223 7,16,237 12,27,255 0,0,247 0,0,231 33,36,188 214,217,255 255,251,255 255,251,255 255,249,247 251,255,229 239,255,216 230,255,229 240,248,255 233,226,255 254,240,255 204,242,255 208,242,255 213,242,255 219,241,255 223,241,255 224,240,255 224,239,255 218,239,255 204,228,255 201,228,255 209,236,255 207,230,238 241,255,252 238,251,227 252,255,222 253,255,210 240,246,255 248,251,255 253,252,255 255,251,252 255,250,247 255,252,249 241,238,240 246,253,255 224,239,255 211,237,255 204,236,255 198,234,255 196,232,255 194,230,255 195,228,255 195,226,255 207,249,254 205,239,255 212,235,255 219,229,255 218,219,255 239,239,255 245,247,255 241,246,231 237,242,215 250,251,231 255,254,251 255,248,255 255,243,255 255,246,255 255,252,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 254,254,254 254,254,254 253,253,253 252,252,252 255,255,255 252,252,252 247,247,247 248,248,248 252,252,252 255,255,255 252,252,252 248,248,248 250,250,250 250,250,250 250,250,250 251,251,251 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 251,251,251 248,248,248 250,250,250 251,251,251 250,250,250 254,254,254 254,254,254
255,250,244 255,255,251 255,254,253 240,243,247 227,234,243 227,235,248 234,242,255 243,248,255 253,254,255 255,255,254 253,250,242 255,255,248 255,255,249 251,252,250 241,246,249 237,243,250 248,255,225 241,255,233 233,251,244 215,234,242 224,244,255 235,255,255 218,242,224 245,255,234 248,255,226 255,255,234 255,255,247 255,250,255 255,248,255 255,248,255 255,249,254 255,250,249 223,251,252 148,171,221 62,84,189 51,87,217 24,81,204 21,94,208 13,87,211 21,78,233 28,65,245 16,32,233 24,18,243 20,0,247 28,0,255 29,8,230 17,22,174 165,190,255 253,255,227 254,254,238 255,247,253 255,244,255 255,245,255 255,245,253 255,242,255 255,237,255 255,234,255 255,242,255 255,252,255 233,248,234 230,252,247 217,230,255 144,141,251 55,39,200 0,14,201 3,31,216 0,17,228 0,0,241 17,19,255 19,18,188 200,199,255 255,249,255 255,249,255 255,249,242 239,255,212 239,255,210 222,255,216 246,252,255 255,245,255 255,241,255 233,255,231 235,255,230 240,255,229 247,255,227 250,255,226 254,255,229 254,255,233 249,255,236 226,233,220 229,238,228 248,255,247 246,253,238 253,255,234 255,255,234 255,255,222 255,255,221 241,246,255 240,244,255 253,251,255 255,254,255 244,236,229 255,255,245 248,245,230 255,255,243 244,255,244 236,255,248 229,255,249 225,255,251 221,255,245 218,253,239 213,249,232 212,247,227 229,255,232 227,255,238 237,255,255 232,241,255 243,245,255 241,241,255 245,246,244 244,245,229 238,237,217 252,248,237 255,250,255 255,242,255 249,234,255 249,237,255 253,244,255 252,248,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 244,244,244 236,236,236 237,237,237 245,245,245 253,253,253 253,253,253 250,250,250 252,252,252 250,250,250 248,248,248 246,246,246 247,247,247 251,251,251 254,254,254 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 255,255,255 255,255,255 250,250,250 239,239,239 238,238,238 245,245,245 244,244,244 237,237,237 253,253,253 253,253,253
255,253,243 255,255,251 255,254,255 245,244,253 229,233,244 225,231,244 236,243,252 248,254,255 250,254,255 254,255,253 255,255,251 255,255,251 255,255,251 255,255,251 255,255,249 255,255,249 254,255,211 254,255,221 249,255,231 241,251,238 232,247,239 228,249,234 232,255,232 237,255,229 243,255,229 250,255,236 255,251,246 255,247,255 255,246,255 255,248,255 255,252,255 255,255,254 251,255,237 228,231,246 203,205,255 184,197,255 162,193,255 127,172,223 94,140,198 76,111,201 57,73,203 71,69,243 40,19,241 20,0,246 34,4,255 17,0,252 11,15,218 59,81,237 223,230,247 245,244,255 227,216,255 225,209,255 255,242,255 254,236,255 237,216,238 255,243,255 253,227,255 255,244,255 255,253,255 235,248,234 230,247,244 218,225,255 143,133,253 54,28,198 1,20,207 0,25,210 0,9,219 0,7,255 9,9,253 28,24,190 218,217,255 253,243,255 255,249,255 255,249,244 238,255,214 227,255,200 228,255,221 248,254,255 255,247,255 255,239,249 247,255,235 249,255,233 253,255,233 255,255,234 255,255,234 255,255,235 255,249,235 255,243,237 248,235,237 252,239,247 255,242,254 255,244,255 255,247,255 255,250,255 255,249,254 255,245,249 243,247,255 245,249,255 249,249,255 255,252,254 255,253,246 255,255,240 255,255,236 255,255,232 251,255,231 245,255,231 239,255,230 237,255,231 236,255,230 236,255,229 234,255,224 233,255,222 235,255,215 241,255,226 245,255,241 248,253,251 254,253,255 255,255,255 255,255,245 253,251,233 250,245,230 253,245,238 254,243,253 255,242,255 255,241,255 253,242,255 250,244,255 249,244,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 248,248,248 245,245,245 237,237,237 232,232,232 241,241,241 254,254,254 252,252,252 241,241,241 248,248,248 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 251,251,251 250,250,250 252,252,252 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 251,251,251 252,252,252 252,252,252 250,250,250 247,247,247 243,243,243 239,239,239 237,237,237 252,252,252 252,252,252
255,254,243 255,255,250 255,252,254 244,243,253 231,232,246 228,232,243 236,242,247 245,253,252 249,255,250 252,255,251 255,255,254 255,254,255 255,255,254 255,255,247 255,254,240 253,253,235 255,255,221 255,255,229 255,255,238 255,254,244 247,251,246 239,253,242 235,255,241 237,255,238 243,255,243 251,255,246 255,252,252 255,247,255 255,247,255 255,248,255 252,252,252 248,254,249 255,255,211 246,237,223 237,225,245 239,232,255 240,246,255 234,251,255 224,245,253 218,234,255 210,216,255 119,111,228 43,22,198 21,0,224 16,0,249 13,2,255 8,15,248 0,23,227 96,101,200 202,203,255 223,219,255 172,169,255 191,190,246 242,246,255 248,253,255 236,238,248 240,240,255 225,231,244 220,232,236 226,245,250 221,236,255 174,173,255 95,73,245 32,0,217 15,22,245 8,21,237 0,15,241 10,16,255 23,20,243 100,97,237 220,220,255 246,238,245 255,249,255 253,246,249 244,255,230 238,255,219 238,255,231 251,255,255 255,249,255 255,239,241 248,251,255 250,252,253 255,252,254 255,253,255 255,252,255 255,251,255 255,246,255 255,242,255 255,236,255 255,240,255 255,239,255 255,236,255 255,236,255 255,239,255 255,239,255 255,237,255 246,250,255 248,251,255 251,253,255 255,255,255 255,255,250 255,255,243 255,255,239 255,255,237 255,255,237 255,255,237 253,255,236 249,255,236 248,255,235 246,255,234 246,255,234 245,255,233 248,255,221 250,255,229 253,255,238 254,252,244 255,253,250 255,255,252 255,255,246 255,250,237 241,235,222 243,237,232 249,240,243 253,243,255 255,246,255 255,249,255 251,249,255 250,249,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 247,247,247 247,247,247 248,248,248 248,248,248 249,249,249 252,252,252 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 250,250,250 248,248,248 246,246,246 253,253,253 253,253,253
255,255,243 255,255,251 255,252,255 250,246,255 244,241,255 241,243,251 245,250,249 250,255,248 247,255,245 251,255,250 255,254,255 255,253,255 255,253,255 255,251,246 252,249,234 249,249,225 254,245,241 255,247,247 255,248,255 255,249,255 255,248,255 247,250,255 238,253,255 234,255,252 240,255,254 249,253,254 255,250,255 255,248,255 255,247,255 255,250,253 248,254,249 241,255,246 255,255,219 255,254,226 251,240,243 250,238,255 251,244,255 248,251,249 246,255,243 246,255,247 213,222,236 211,213,255 113,110,226 24,16,193 25,19,244 8,14,255 0,0,234 0,18,247 9,15,188 35,40,209 93,98,253 169,178,255 204,223,255 188,213,255 184,215,238 219,248,255 208,236,253 214,239,255 218,242,255 191,211,255 119,128,231 44,36,203 24,0,229 41,5,255 0,0,245 6,0,255 13,9,252 0,0,219 9,1,185 171,168,255 240,241,255 255,253,249 255,248,254 251,245,255 246,255,247 240,255,234 234,254,231 245,248,246 255,245,249 255,236,233 240,246,253 240,246,253 243,247,252 247,250,255 252,252,255 254,252,255 255,250,255 253,247,255 251,245,255 255,248,255 254,249,255 248,242,255 244,240,255 247,243,255 251,246,255 250,248,255 249,253,255 250,254,255 251,255,255 255,255,255 255,255,252 255,255,250 255,255,248 255,254,247 255,254,247 255,254,247 255,253,248 255,252,248 252,250,249 252,250,250 250,249,251 251,250,252 255,255,241 255,254,243 254,250,245 255,247,247 255,252,253 255,254,254 255,255,250 254,249,240 238,233,224 241,238,230 248,243,240 254,250,249 255,255,251 255,255,248 252,255,244 250,255,239 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 252,252,252 250,250,250 253,253,253 248,248,248 239,239,239 244,244,244 255,255,255 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 247,247,247 245,245,245 250,250,250 254,254,254 253,253,253 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 249,249,249 249,249,249
253,255,243 253,255,249 252,250,255 253,248,255 254,249,255 255,254,255 255,255,251 253,255,245 250,255,242 251,255,249 252,252,255 254,250,255 254,248,255 253,248,249 251,251,235 249,252,227 250,235,255 255,236,255 255,238,255 255,240,255 255,242,255 250,246,255 238,249,255 233,252,255 234,250,255 245,247,255 255,246,255 255,248,255 255,250,255 255,254,253 245,255,250 236,255,247 255,255,228 251,255,238 249,248,252 247,242,255 246,241,255 244,247,252 245,255,243 246,255,240 237,255,244 224,244,255 162,180,245 64,81,201 1,21,192 0,22,226 0,26,246 0,9,237 11,19,232 17,25,232 8,19,211 0,10,180 19,39,180 70,96,210 88,119,212 69,101,184 84,113,198 60,86,180 33,53,165 24,36,178 32,33,215 41,26,254 32,9,255 20,0,255 21,9,255 14,0,254 29,10,251 43,26,221 76,64,194 219,216,255 245,249,250 254,255,244 255,251,255 250,244,255 245,247,255 235,244,241 224,234,221 234,235,225 247,240,237 247,235,235 235,250,242 235,250,242 236,252,241 238,254,243 241,255,246 242,255,246 242,255,243 241,255,239 235,250,229 241,255,234 243,255,236 238,254,231 234,252,229 236,255,233 239,255,238 241,255,240 246,250,245 248,252,247 249,252,250 251,253,253 252,254,255 255,254,255 255,252,255 255,252,255 255,247,254 255,247,255 255,245,255 255,242,255 254,239,255 252,238,255 252,239,255 254,240,255 255,250,255 255,247,255 255,243,254 253,242,252 255,248,255 255,253,255 255,255,254 254,249,246 248,245,240 251,249,241 255,254,244 255,255,246 255,255,244 254,255,239 252,255,234 251,255,231 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 252,252,252 250,250,250 250,250,250 249,249,249 245,245,245 242,242,242 247,247,247 255,255,255 253,253,253 248,248,248 244,244,244 246,246,246 251,251,251 255,255,255 254,254,254 251,251,251 244,244,244 237,237,237 236,236,236 244,244,244 251,251,251 253,253,253 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 249,249,249
247,255,242 246,253,246 247,246,255 250,245,255 255,248,255 255,252,253 255,255,241 250,255,233 253,255,239 251,255,247 248,250,255 247,245,255 248,244,255 250,249,253 253,255,243 255,255,234 247,237,255 252,236,255 255,236,255 255,237,255 255,242,255 250,247,255 239,250,255 233,253,255 232,248,255 246,248,255 255,247,255 255,248,255 255,250,253 255,254,250 238,255,248 226,255,247 231,250,235 237,253,246 243,254,255 244,248,255 244,248,255 246,250,255 244,255,255 243,255,244 227,252,232 227,255,253 220,248,255 163,192,255 60,90,208 0,20,173 0,11,191 0,26,220 0,7,211 0,9,210 10,21,219 14,23,220 7,17,211 13,22,215 14,25,213 3,14,196 5,16,197 19,28,215 23,25,227 10,5,228 3,0,232 10,0,246 12,0,251 8,0,246 23,11,255 0,0,215 45,18,222 140,116,255 206,193,255 249,245,255 248,251,236 247,251,239 249,251,252 246,244,255 248,244,255 244,240,251 231,232,222 235,240,219 247,246,236 246,239,246 246,255,245 243,255,244 240,255,243 238,255,245 240,255,246 239,255,245 239,255,240 239,255,236 229,252,220 237,255,224 243,255,226 238,255,222 236,255,220 235,255,223 233,255,225 232,255,224 244,246,234 244,247,238 245,249,244 246,251,250 247,252,255 248,251,255 248,250,255 251,249,255 250,243,255 253,243,255 255,243,255 255,241,255 254,238,255 254,236,255 254,238,255 255,239,255 255,245,255 255,244,255 255,242,255 253,241,253 255,248,255 255,253,255 255,254,255 253,251,251 255,255,254 254,255,251 254,255,248 253,255,243 253,255,240 253,255,238 253,255,235 253,255,235 254,254,254 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 248,248,248 248,248,248 255,255,255 253,253,253 243,243,243 244,244,244 254,254,254 254,254,254 245,245,245 249,249,249 245,245,245 241,241,241 244,244,244 250,250,250 255,255,255 255,255,255 252,252,252 249,249,249 243,243,243 242,242,242 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 255,255,255 255,255,255
244,255,245 246,255,250 247,249,255 251,245,255 255,248,255 255,251,251 255,254,234 250,254,225 255,255,236 250,255,246 246,246,255 244,241,255 245,242,255 248,249,255 252,255,248 255,255,241 246,249,255 251,247,255 255,245,255 255,246,250 255,250,250 251,254,252 238,255,255 231,255,255 235,255,255 247,253,255 255,250,255 255,249,254 255,248,251 250,248,247 227,249,244 211,249,243 225,240,243 234,249,252 243,255,255 242,251,255 237,243,255 233,239,252 225,235,235 219,233,221 235,252,238 239,255,255 215,232,251 205,224,255 211,230,255 145,165,255 52,69,190 17,32,172 24,32,199 24,32,199 28,35,209 24,25,217 12,7,223 12,2,239 14,3,249 7,0,239 6,1,236 13,8,243 23,12,255 25,11,255 18,5,255 12,5,232 12,17,209 18,30,196 24,37,193 56,51,212 133,113,250 207,186,255 255,246,254 255,250,227 255,255,241 247,251,245 239,246,249 244,244,255 255,246,255 255,250,255 250,248,230 250,255,222 251,255,243 245,245,255 255,255,250 252,253,249 247,252,250 244,252,252 241,253,253 240,254,253 238,253,249 238,253,245 240,253,239 248,255,241 252,255,240 250,255,238 249,255,237 244,255,236 237,251,233 231,244,228 246,245,231 245,246,236 245,249,244 245,250,251 243,251,255 242,251,255 241,249,255 242,248,255 242,242,254 250,247,255 255,250,255 255,249,255 255,247,255 255,245,255 255,247,255 255,248,255 255,243,255 255,245,255 255,246,255 254,247,252 254,250,249 255,255,254 255,255,255 253,252,254 253,254,255 251,253,254 249,252,250 248,252,246 250,254,243 251,255,243 254,255,246 255,255,247 253,253,253 255,255,255 254,254,254 249,249,249 251,251,251 255,255,255 254,254,254 245,245,245 245,245,245 255,255,255 252,252,252 239,239,239 242,242,242 255,255,255 251,251,251 231,231,231 250,250,250 248,248,248 246,246,246 249,249,249 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 249,249,249 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255
240,255,244 241,255,249 246,249,255 252,246,255 255,248,255 255,253,249 255,255,234 255,255,225 255,255,232 249,255,244 246,247,255 244,242,255 244,242,255 247,247,255 249,255,250 250,255,241 241,255,254 248,255,249 255,255,240 255,255,233 255,255,234 250,255,235 234,255,239 223,255,242 234,255,254 248,255,255 255,251,255 255,249,253 255,246,249 245,244,246 220,244,244 203,243,242 228,229,243 239,244,247 247,254,249 249,255,249 250,253,251 252,252,252 247,249,243 243,244,234 255,255,249 241,238,240 255,250,255 251,245,255 223,218,250 235,228,255 222,213,255 156,141,222 52,54,179 32,34,159 18,21,156 28,26,186 36,26,222 30,13,241 22,4,247 25,11,247 16,8,233 13,5,229 11,0,234 10,0,237 9,0,224 14,18,197 36,58,177 57,94,168 122,166,220 180,196,255 243,234,255 255,238,251 255,249,207 255,252,205 255,255,240 246,250,251 237,249,251 243,248,255 255,248,255 255,250,255 255,253,225 254,255,217 250,255,244 241,245,255 255,250,251 255,248,250 255,244,252 250,244,255 245,245,255 244,245,255 243,244,255 243,244,254 253,251,255 255,252,255 255,253,254 255,250,252 255,252,255 255,250,255 250,242,253 240,231,244 254,250,239 253,252,242 250,254,249 247,254,255 242,253,255 237,252,255 235,250,255 238,250,255 232,242,242 245,249,244 255,255,246 255,255,245 255,255,242 255,255,240 255,255,243 255,255,245 255,241,255 255,248,255 255,253,255 255,253,248 252,253,243 253,255,246 253,255,252 251,254,255 248,250,255 247,248,255 246,248,255 248,249,253 248,249,253 251,250,254 253,251,255 254,251,255 252,252,252 255,255,255 252,252,252 247,247,247 250,250,250 255,255,255 253,253,253 241,241,241 242,242,242 249,249,249 249,249,249 243,243,243 246,246,246 253,253,253 246,246,246 232,232,232 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 253,253,253 250,250,250 249,249,249 251,251,251 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 251,251,251
227,250,235 231,247,240 239,241,251 246,240,255 255,244,255 255,252,245 255,255,235 255,255,228 254,255,229 248,254,243 247,248,255 245,242,255 243,242,255 245,247,255 246,253,250 245,255,239 235,255,240 242,255,233 255,255,226 255,255,221 255,255,220 247,255,221 228,255,223 215,251,227 230,255,245 245,255,249 255,251,251 255,248,250 255,246,249 243,244,248 219,244,248 200,242,247 243,233,249 252,247,248 255,255,242 255,255,238 255,255,240 255,255,245 255,255,244 255,251,238 255,249,243 255,250,255 255,246,255 255,242,255 255,245,255 255,239,255 255,230,255 255,227,255 211,207,255 200,199,255 171,169,255 141,136,255 120,109,255 91,72,255 51,35,250 29,19,225 60,58,248 66,67,255 68,64,255 67,58,255 84,78,255 126,136,255 171,206,255 199,249,255 197,255,249 199,231,250 246,245,255 255,255,233 255,255,203 255,255,209 249,242,227 250,253,255 243,255,255 244,253,255 255,248,255 255,243,247 247,245,210 246,255,203 245,255,241 234,240,255 255,252,250 255,249,251 255,246,253 255,246,255 255,246,255 253,247,255 253,247,255 255,246,255 255,247,255 255,245,255 255,243,255 255,242,255 255,246,255 255,246,255 255,239,255 250,228,255 255,255,245 255,255,249 253,255,254 246,255,255 241,254,255 236,253,255 233,251,255 232,250,251 225,239,233 238,249,233 251,255,236 255,255,234 255,255,230 255,255,226 255,255,227 255,255,229 252,242,255 255,252,255 255,255,251 255,255,244 250,255,237 249,255,241 251,255,251 251,254,255 248,250,255 248,249,255 249,249,255 249,249,255 250,247,255 250,247,255 251,244,255 250,242,255 251,251,251 255,255,255 251,251,251 245,245,245 248,248,248 255,255,255 252,252,252 240,240,240 243,243,243 245,245,245 250,250,250 255,255,255 255,255,255 255,255,255 250,250,250 246,246,246 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 253,253,253 253,253,253 255,255,255 254,254,254 250,250,250 251,251,251 255,255,255 251,251,251 251,251,251 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252
244,244,244 238,238,238 247,247,247 255,255,255 253,253,253 253,253,253 255,255,255 253,253,253 238,238,238 250,250,250 255,255,255 252,252,252 249,249,249 253,253,253 255,255,255 253,253,253 253,254,252 255,255,254 254,255,253 250,251,249 250,251,249 254,255,253 255,255,254 253,254,252 254,255,253 255,255,254 255,255,254 251,252,250 251,252,250 255,255,254 255,255,254 254,255,253 242,242,242 244,244,244 242,242,242 239,239,239 242,242,242 249,249,249 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,246,250 240,240,246 243,243,249 244,243,252 240,239,249 244,242,254 243,241,253 230,227,242 234,231,246 241,239,251 245,243,255 243,242,252 241,240,249 244,244,250 247,247,253 247,248,252 255,255,255 253,253,253 254,254,254 255,255,255 252,252,252 247,247,247 248,248,248 252,252,252 239,239,239 240,240,240 247,247,247 247,247,247 240,240,240 245,245,245 253,253,253 248,248,248 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 249,249,249 235,235,235 238,238,238 247,247,247 255,255,255 252,252,252 244,244,244 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 249,249,249 240,240,240 236,236,236 247,247,247 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 248,248,248 242,242,242 246,246,246 253,253,253 255,255,255 248,248,248 244,244,244 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
